date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:04:48	9651/9651	---M--	200	added ('OK')	image/png	date:Wed,%2023%20Nov%202022%2001:53:16%20GMT	https://natflixfitness.com/wp-content/uploads/2022/11/treinos-em-casa.png	C:/Meus%20Sites/natflix/natflixfitness.com/wp-content/uploads/2022/11/treinos-em-casa.png	(from https://natflixfitness.com/treinos-em-casa/)
20:04:49	18796/18796	---M--	200	added ('OK')	image/png	date:Wed,%2023%20Nov%202022%2001:58:45%20GMT	https://natflixfitness.com/wp-content/uploads/2022/11/treinos-rapidex-crossnatflix.png	C:/Meus%20Sites/natflix/natflixfitness.com/wp-content/uploads/2022/11/treinos-rapidex-crossnatflix.png	(from https://natflixfitness.com/treinos-em-casa/)
20:04:49	135983/135983	---M--	200	added ('OK')	image/png	date:Wed,%2023%20Nov%202022%2013:44:06%20GMT	https://natflixfitness.com/wp-content/uploads/2022/11/Group-86.png	C:/Meus%20Sites/natflix/natflixfitness.com/wp-content/uploads/2022/11/Group-86.png	(from https://natflixfitness.com/treinos-em-casa/)
20:04:49	14508/14508	---M--	200	added ('OK')	image/png	date:Wed,%2023%20Nov%202022%2002:21:15%20GMT	https://natflixfitness.com/wp-content/uploads/2022/11/projeto-sua-melhor-Versao.png	C:/Meus%20Sites/natflix/natflixfitness.com/wp-content/uploads/2022/11/projeto-sua-melhor-Versao.png	(from https://natflixfitness.com/treinos-em-casa/)
20:04:49	119773/119773	---M--	200	added ('OK')	image/png	date:Wed,%2023%20Nov%202022%2002:24:09%20GMT	https://natflixfitness.com/wp-content/uploads/2022/11/Screenshot_12-1.png	C:/Meus%20Sites/natflix/natflixfitness.com/wp-content/uploads/2022/11/Screenshot_12-1.png	(from https://natflixfitness.com/treinos-em-casa/)
20:04:50	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2014%20Jan%202025%2023:04:51%20GMT	https://natflixfitness.com/treinos-em-casa/e	C:/Meus%20Sites/natflix/natflixfitness.com/treinos-em-casa/e	(from https://natflixfitness.com/treinos-em-casa/)
20:04:50	4197/4197	---M-Z	200	added ('OK')	text/css	date:Tue,%2007%20Jan%202025%2020:55:35%20GMT	https://natflixfitness.com/wp-content/plugins/elementor/assets/css/widget-tabs.min.css?ver=3.26.4	C:/Meus%20Sites/natflix/natflixfitness.com/wp-content/plugins/elementor/assets/css/widget-tabs.min1c88.css	(from https://natflixfitness.com/treinos-na-academia/)
20:04:50	24829/24829	---M-Z	200	added ('OK')	text/css	date:Fri,%2020%20Dec%202024%2008:57:43%20GMT	https://natflixfitness.com/wp-content/uploads/elementor/css/post-603.css?ver=1734685063	C:/Meus%20Sites/natflix/natflixfitness.com/wp-content/uploads/elementor/css/post-6039afe.css	(from https://natflixfitness.com/treinos-na-academia/)
20:04:51	46286/46286	---MC-	200	added ('OK')	application/json	date:Tue,%2014%20Jan%202025%2023:04:52%20GMT	https://natflixfitness.com/wp-json/wp/v2/pages/603	C:/Meus%20Sites/natflix/natflixfitness.com/wp-json/wp/v2/pages/603.json	(from https://natflixfitness.com/treinos-na-academia/)
20:04:52	2194/2194	---M--	200	added ('OK')	application/json	date:Tue,%2014%20Jan%202025%2023:04:53%20GMT	https://natflixfitness.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnatflixfitness.com%2Ftreinos-na-academia%2F	C:/Meus%20Sites/natflix/natflixfitness.com/wp-json/oembed/1.0/embed4126.json	(from https://natflixfitness.com/treinos-na-academia/)
20:04:52	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2014%20Jan%202025%2023:04:53%20GMT	https://natflixfitness.com/?p=603	C:/Meus%20Sites/natflix/natflixfitness.com/index7aeb.html	(from https://natflixfitness.com/treinos-na-academia/)
20:04:53	2354/2354	---M-Z	200	added ('OK')	text/xml	date:Tue,%2014%20Jan%202025%2023:04:53%20GMT	https://natflixfitness.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnatflixfitness.com%2Ftreinos-na-academia%2F&format=xml	C:/Meus%20Sites/natflix/natflixfitness.com/wp-json/oembed/1.0/embedc790	(from https://natflixfitness.com/treinos-na-academia/)
20:04:53	12237/12237	---M--	200	added ('OK')	image/png	date:Wed,%2023%20Nov%202022%2001:52:56%20GMT	https://natflixfitness.com/wp-content/uploads/2022/11/treinos-de-academia_-1.png	C:/Meus%20Sites/natflix/natflixfitness.com/wp-content/uploads/2022/11/treinos-de-academia_-1.png	(from https://natflixfitness.com/treinos-na-academia/)
20:04:53	129255/129255	---M--	200	added ('OK')	image/jpeg	date:Wed,%2023%20Nov%202022%2012:50:36%20GMT	https://natflixfitness.com/wp-content/uploads/2022/11/WhatsApp-Image-2022-11-19-at-19.45.19.jpeg	C:/Meus%20Sites/natflix/natflixfitness.com/wp-content/uploads/2022/11/WhatsApp-Image-2022-11-19-at-19.45.19.jpg	(from https://natflixfitness.com/treinos-na-academia/)
20:04:53	13963/13963	---M--	200	added ('OK')	image/png	date:Wed,%2023%20Nov%202022%2002:55:24%20GMT	https://natflixfitness.com/wp-content/uploads/2022/11/metodos-de-treinamento.png	C:/Meus%20Sites/natflix/natflixfitness.com/wp-content/uploads/2022/11/metodos-de-treinamento.png	(from https://natflixfitness.com/treinos-na-academia/)
20:04:53	11092/11092	---M--	200	added ('OK')	image/png	date:Wed,%2023%20Nov%202022%2003:04:54%20GMT	https://natflixfitness.com/wp-content/uploads/2022/11/monte-seu-MATERIAL.png	C:/Meus%20Sites/natflix/natflixfitness.com/wp-content/uploads/2022/11/monte-seu-MATERIAL.png	(from https://natflixfitness.com/treinos-na-academia/)
20:04:53	340541/340541	---M--	200	added ('OK')	image/png	date:Wed,%2001%20Feb%202023%2017:08:42%20GMT	https://natflixfitness.com/wp-content/uploads/2023/02/foto-academia.png	C:/Meus%20Sites/natflix/natflixfitness.com/wp-content/uploads/2023/02/foto-academia.png	(from https://natflixfitness.com/treinos-na-academia/)
20:04:54	20082/20082	---M--	200	added ('OK')	image/png	date:Wed,%2023%20Nov%202022%2002:57:31%20GMT	https://natflixfitness.com/wp-content/uploads/2022/11/execucao-de-exercicios-inferior-superior.png	C:/Meus%20Sites/natflix/natflixfitness.com/wp-content/uploads/2022/11/execucao-de-exercicios-inferior-superior.png	(from https://natflixfitness.com/treinos-na-academia/)
20:04:59	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2014%20Jan%202025%2023:05:00%20GMT	https://natflixfitness.com/treinos-na-academia/e	C:/Meus%20Sites/natflix/natflixfitness.com/treinos-na-academia/e	(from https://natflixfitness.com/treinos-na-academia/)
20:04:59	1768/1768	---M-Z	200	added ('OK')	text/css	date:Tue,%2007%20Jan%202025%2020:55:35%20GMT	https://natflixfitness.com/wp-content/plugins/elementor/assets/css/widget-accordion.min.css?ver=3.26.4	C:/Meus%20Sites/natflix/natflixfitness.com/wp-content/plugins/elementor/assets/css/widget-accordion.min1c88.css	(from https://natflixfitness.com/entenda/)
20:05:00	24549/24549	---M-Z	200	added ('OK')	text/css	date:Fri,%2020%20Dec%202024%2008:57:40%20GMT	https://natflixfitness.com/wp-content/uploads/elementor/css/post-910.css?ver=1734685060	C:/Meus%20Sites/natflix/natflixfitness.com/wp-content/uploads/elementor/css/post-91002b7.css	(from https://natflixfitness.com/entenda/)
20:05:02	54055/54055	---MC-	200	added ('OK')	application/json	date:Tue,%2014%20Jan%202025%2023:05:02%20GMT	https://natflixfitness.com/wp-json/wp/v2/pages/910	C:/Meus%20Sites/natflix/natflixfitness.com/wp-json/wp/v2/pages/910.json	(from https://natflixfitness.com/entenda/)
20:05:02	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2014%20Jan%202025%2023:05:03%20GMT	https://natflixfitness.com/?p=910	C:/Meus%20Sites/natflix/natflixfitness.com/index0865.html	(from https://natflixfitness.com/entenda/)
20:05:02	2182/2182	---M--	200	added ('OK')	application/json	date:Tue,%2014%20Jan%202025%2023:05:03%20GMT	https://natflixfitness.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnatflixfitness.com%2Fentenda%2F	C:/Meus%20Sites/natflix/natflixfitness.com/wp-json/oembed/1.0/embed23b8.json	(from https://natflixfitness.com/entenda/)
20:05:07	2342/2342	---M-Z	200	added ('OK')	text/xml	date:Tue,%2014%20Jan%202025%2023:05:08%20GMT	https://natflixfitness.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnatflixfitness.com%2Fentenda%2F&format=xml	C:/Meus%20Sites/natflix/natflixfitness.com/wp-json/oembed/1.0/embed00a4	(from https://natflixfitness.com/entenda/)
20:05:08	9803/9803	---M--	200	added ('OK')	image/png	date:Wed,%2023%20Nov%202022%2003:20:23%20GMT	https://natflixfitness.com/wp-content/uploads/2022/11/o-que-e-a-natflix_.png	C:/Meus%20Sites/natflix/natflixfitness.com/wp-content/uploads/2022/11/o-que-e-a-natflix_.png	(from https://natflixfitness.com/entenda/)
20:05:08	14355/14355	---M--	200	added ('OK')	image/png	date:Wed,%2023%20Nov%202022%2003:37:12%20GMT	https://natflixfitness.com/wp-content/uploads/2022/11/o-que-voce-tera-acesso_.png	C:/Meus%20Sites/natflix/natflixfitness.com/wp-content/uploads/2022/11/o-que-voce-tera-acesso_.png	(from https://natflixfitness.com/entenda/)
20:05:09	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2014%20Jan%202025%2023:05:10%20GMT	https://natflixfitness.com/entenda/e	C:/Meus%20Sites/natflix/natflixfitness.com/entenda/e	(from https://natflixfitness.com/entenda/)
20:05:09	17707/17707	---M-Z	200	added ('OK')	text/css	date:Fri,%2020%20Dec%202024%2008:57:33%20GMT	https://natflixfitness.com/wp-content/uploads/elementor/css/post-56.css?ver=1734685053	C:/Meus%20Sites/natflix/natflixfitness.com/wp-content/uploads/elementor/css/post-56a1c6.css	(from https://natflixfitness.com/metodo/)
20:05:10	74978/74978	---MC-	200	added ('OK')	application/json	date:Tue,%2014%20Jan%202025%2023:05:11%20GMT	https://natflixfitness.com/wp-json/wp/v2/pages/56	C:/Meus%20Sites/natflix/natflixfitness.com/wp-json/wp/v2/pages/56.json	(from https://natflixfitness.com/metodo/)
20:05:10	2144/2144	---M--	200	added ('OK')	application/json	date:Tue,%2014%20Jan%202025%2023:05:11%20GMT	https://natflixfitness.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnatflixfitness.com%2Fmetodo%2F	C:/Meus%20Sites/natflix/natflixfitness.com/wp-json/oembed/1.0/embed5232.json	(from https://natflixfitness.com/metodo/)
20:05:10	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2014%20Jan%202025%2023:05:11%20GMT	https://natflixfitness.com/?p=56	C:/Meus%20Sites/natflix/natflixfitness.com/index2dc8.html	(from https://natflixfitness.com/metodo/)
20:05:11	2304/2304	---M-Z	200	added ('OK')	text/xml	date:Tue,%2014%20Jan%202025%2023:05:12%20GMT	https://natflixfitness.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnatflixfitness.com%2Fmetodo%2F&format=xml	C:/Meus%20Sites/natflix/natflixfitness.com/wp-json/oembed/1.0/embed2ef0	(from https://natflixfitness.com/metodo/)
20:05:11	96288/96288	---M--	200	added ('OK')	image/jpeg	date:Wed,%2030%20Nov%202022%2013:06:46%20GMT	https://natflixfitness.com/wp-content/uploads/2022/11/WhatsApp-Image-2022-11-30-at-09.43.15-768x889.jpeg	C:/Meus%20Sites/natflix/natflixfitness.com/wp-content/uploads/2022/11/WhatsApp-Image-2022-11-30-at-09.43.15-768x889.jpg	(from https://natflixfitness.com/metodo/)
20:05:11	67169/67169	---M--	200	added ('OK')	image/jpeg	date:Tue,%2022%20Nov%202022%2004:59:37%20GMT	https://natflixfitness.com/wp-content/uploads/2022/11/WhatsApp-Image-2022-11-19-at-19.45.19-9.jpeg	C:/Meus%20Sites/natflix/natflixfitness.com/wp-content/uploads/2022/11/WhatsApp-Image-2022-11-19-at-19.45.19-9.jpg	(from https://natflixfitness.com/metodo/)
20:05:12	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2014%20Jan%202025%2023:05:13%20GMT	https://natflixfitness.com/metodo/e	C:/Meus%20Sites/natflix/natflixfitness.com/metodo/e	(from https://natflixfitness.com/metodo/)
20:05:12	20107/20107	---M-Z	200	added ('OK')	text/css	date:Fri,%2020%20Dec%202024%2008:57:31%20GMT	https://natflixfitness.com/wp-content/uploads/elementor/css/post-53.css?ver=1734685051	C:/Meus%20Sites/natflix/natflixfitness.com/wp-content/uploads/elementor/css/post-53d0cf.css	(from https://natflixfitness.com/sobre/)
20:05:13	32972/32972	---MC-	200	added ('OK')	application/json	date:Tue,%2014%20Jan%202025%2023:05:14%20GMT	https://natflixfitness.com/wp-json/wp/v2/pages/53	C:/Meus%20Sites/natflix/natflixfitness.com/wp-json/wp/v2/pages/53.json	(from https://natflixfitness.com/sobre/)
20:05:13	2142/2142	---M--	200	added ('OK')	application/json	date:Tue,%2014%20Jan%202025%2023:05:14%20GMT	https://natflixfitness.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnatflixfitness.com%2Fsobre%2F	C:/Meus%20Sites/natflix/natflixfitness.com/wp-json/oembed/1.0/embed22f5.json	(from https://natflixfitness.com/sobre/)
20:05:14	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2014%20Jan%202025%2023:05:15%20GMT	https://natflixfitness.com/?p=53	C:/Meus%20Sites/natflix/natflixfitness.com/index5fb3.html	(from https://natflixfitness.com/sobre/)
20:05:14	2302/2302	---M-Z	200	added ('OK')	text/xml	date:Tue,%2014%20Jan%202025%2023:05:15%20GMT	https://natflixfitness.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnatflixfitness.com%2Fsobre%2F&format=xml	C:/Meus%20Sites/natflix/natflixfitness.com/wp-json/oembed/1.0/embede1d8	(from https://natflixfitness.com/sobre/)
20:05:14	28166/28166	---M--	200	added ('OK')	image/png	date:Tue,%2022%20Nov%202022%2005:28:15%20GMT	https://natflixfitness.com/wp-content/uploads/2022/11/Natasha-Villascshi.png	C:/Meus%20Sites/natflix/natflixfitness.com/wp-content/uploads/2022/11/Natasha-Villascshi.png	(from https://natflixfitness.com/sobre/)
20:05:14	112953/112953	---M--	200	added ('OK')	image/jpeg	date:Tue,%2022%20Nov%202022%2015:34:09%20GMT	https://natflixfitness.com/wp-content/uploads/2022/11/WhatsApp-Image-2022-11-22-at-09.57.04-919x1024.jpeg	C:/Meus%20Sites/natflix/natflixfitness.com/wp-content/uploads/2022/11/WhatsApp-Image-2022-11-22-at-09.57.04-919x1024.jpg	(from https://natflixfitness.com/sobre/)
20:05:14	31464/31464	---M--	200	added ('OK')	image/png	date:Tue,%2022%20Nov%202022%2005:28:14%20GMT	https://natflixfitness.com/wp-content/uploads/2022/11/Natasha-Villaschi.png	C:/Meus%20Sites/natflix/natflixfitness.com/wp-content/uploads/2022/11/Natasha-Villaschi.png	(from https://natflixfitness.com/sobre/)
20:05:15	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2014%20Jan%202025%2023:05:16%20GMT	https://natflixfitness.com/sobre/e	C:/Meus%20Sites/natflix/natflixfitness.com/sobre/e	(from https://natflixfitness.com/sobre/)
20:05:15	17417/17417	---M-Z	200	added ('OK')	text/css	date:Fri,%2020%20Dec%202024%2008:57:39%20GMT	https://natflixfitness.com/wp-content/uploads/elementor/css/post-62.css?ver=1734685059	C:/Meus%20Sites/natflix/natflixfitness.com/wp-content/uploads/elementor/css/post-62c80c.css	(from https://natflixfitness.com/duvidas/)
20:05:16	93653/93653	---MC-	200	added ('OK')	application/json	date:Tue,%2014%20Jan%202025%2023:05:17%20GMT	https://natflixfitness.com/wp-json/wp/v2/pages/62	C:/Meus%20Sites/natflix/natflixfitness.com/wp-json/wp/v2/pages/62.json	(from https://natflixfitness.com/duvidas/)
20:05:17	2149/2149	---M--	200	added ('OK')	application/json	date:Tue,%2014%20Jan%202025%2023:05:18%20GMT	https://natflixfitness.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnatflixfitness.com%2Fduvidas%2F	C:/Meus%20Sites/natflix/natflixfitness.com/wp-json/oembed/1.0/embede56b.json	(from https://natflixfitness.com/duvidas/)
20:05:17	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2014%20Jan%202025%2023:05:18%20GMT	https://natflixfitness.com/?p=62	C:/Meus%20Sites/natflix/natflixfitness.com/index5c36.html	(from https://natflixfitness.com/duvidas/)
20:05:17	2309/2309	---M-Z	200	added ('OK')	text/xml	date:Tue,%2014%20Jan%202025%2023:05:18%20GMT	https://natflixfitness.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnatflixfitness.com%2Fduvidas%2F&format=xml	C:/Meus%20Sites/natflix/natflixfitness.com/wp-json/oembed/1.0/embed7efd	(from https://natflixfitness.com/duvidas/)
20:05:18	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2014%20Jan%202025%2023:05:19%20GMT	https://natflixfitness.com/duvidas/e	C:/Meus%20Sites/natflix/natflixfitness.com/duvidas/e	(from https://natflixfitness.com/duvidas/)
20:05:19	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2014%20Jan%202025%2023:05:20%20GMT	https://natflixfitness.com/e	C:/Meus%20Sites/natflix/natflixfitness.com/e	(from https://natflixfitness.com/treinos-na-academia)
20:05:19	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2014%20Jan%202025%2023:05:20%20GMT	https://natflixfitness.com/e	C:/Meus%20Sites/natflix/natflixfitness.com/e	(from https://natflixfitness.com/duvidas)
20:05:20	921367/921367	---M--	200	added ('OK')	image/jpeg	date:Wed,%2023%20Nov%202022%2003:39:31%20GMT	https://natflixfitness.com/wp-content/uploads/2022/11/fundo-netflix-2.jpg	C:/Meus%20Sites/natflix/natflixfitness.com/wp-content/uploads/2022/11/fundo-netflix-2.jpg	(from https://natflixfitness.com/wp-content/uploads/elementor/css/post-910.css?ver=1734685060)
